id,node_type,name,normalized_name,graph_version,data_version
menu_item:5809908,MenuItem,Combo 5 cuốn thịt bò,combo 5 cuốn thịt bò,kg_20260602_172448,offline
menu_item:5809909,MenuItem,Bún bò nam bộ xuất lớn,bún bò nam bộ xuất lớn,kg_20260602_172448,offline
menu_item:5851403,MenuItem,Bún Bò Nam Bộ Xuất Nhỏ,bún bò nam bộ xuất nhỏ,kg_20260602_172448,offline
menu_item:5851404,MenuItem,Bún Bò Nam Bộ Xuất Thường,bún bò nam bộ xuất thường,kg_20260602_172448,offline
menu_item:5851405,MenuItem,ComBo 1 xuất bún 2 cuốn,combo 1 xuất bún 2 cuốn,kg_20260602_172448,offline
menu_item:5851406,MenuItem,Combo 2 xuất bún lớn,combo 2 xuất bún lớn,kg_20260602_172448,offline
menu_item:8927387,MenuItem,Bún Bò Nam Bộ Xuất Lớn,bún bò nam bộ xuất lớn,kg_20260602_172448,offline
menu_item:12261943,MenuItem,01 Miếng Gà Sốt Me Cay,01 miếng gà sốt me cay,kg_20260602_172448,offline
menu_item:12261987,MenuItem,Combo A - Gà Sốt Me Cay,combo a - gà sốt me cay,kg_20260602_172448,offline
menu_item:11777706,MenuItem,05 Bánh quy bơ sốt cam,05 bánh quy bơ sốt cam,kg_20260602_172448,offline
menu_item:10250557,MenuItem,COMBO 9 MÓN 99K,combo 9 món 99k,kg_20260602_172448,offline
menu_item:721727,MenuItem,1 Miếng Gà Sốt Bơ Tỏi Và Thảo Mộc,1 miếng gà sốt bơ tỏi và thảo mộc,kg_20260602_172448,offline
menu_item:721731,MenuItem,Combo 02 Miếng Gà Sốt Bơ Tỏi Và Thảo Mộc,combo 02 miếng gà sốt bơ tỏi và thảo mộc,kg_20260602_172448,offline
menu_item:9796129,MenuItem,Combo 01 Miếng Gà Sốt Bơ Tỏi Và Thảo Mộc,combo 01 miếng gà sốt bơ tỏi và thảo mộc,kg_20260602_172448,offline
menu_item:9796130,MenuItem,3 Miếng Gà Sốt Bơ Tỏi Và Thảo Mộc,3 miếng gà sốt bơ tỏi và thảo mộc,kg_20260602_172448,offline
menu_item:9796327,MenuItem,Combo 02 Miếng Gà Rán Truyền Thống,combo 02 miếng gà rán truyền thống,kg_20260602_172448,offline
menu_item:9796328,MenuItem,Combo Tex Sampler - Gà Rán Truyền Thống,combo tex sampler - gà rán truyền thống,kg_20260602_172448,offline
menu_item:9797086,MenuItem,Combo Gà Rán & Bánh cuộn Zesty Crunch,combo gà rán & bánh cuộn zesty crunch,kg_20260602_172448,offline
menu_item:9797087,MenuItem,Combo Gà Rán & Burger Cổ Điển,combo gà rán & burger cổ điển,kg_20260602_172448,offline
menu_item:9797088,MenuItem,Combo Gà Rán & Burger Zesty Crunch,combo gà rán & burger zesty crunch,kg_20260602_172448,offline
menu_item:278367,MenuItem,Bánh cuộn Tex - Cay,bánh cuộn tex - cay,kg_20260602_172448,offline
menu_item:278370,MenuItem,Bánh cuộn Mexicana - Cay,bánh cuộn mexicana - cay,kg_20260602_172448,offline
menu_item:9798770,MenuItem,Combo Bánh cuộn Tex,combo bánh cuộn tex,kg_20260602_172448,offline
menu_item:9798771,MenuItem,Combo Bánh cuộn Mexicana,combo bánh cuộn mexicana,kg_20260602_172448,offline
menu_item:9798775,MenuItem,Bánh cuộn Tex - Không Cay,bánh cuộn tex - không cay,kg_20260602_172448,offline
menu_item:9798776,MenuItem,Bánh cuộn Mexicana - Không Cay,bánh cuộn mexicana - không cay,kg_20260602_172448,offline
menu_item:278372,MenuItem,Burger Tôm - Cay,burger tôm - cay,kg_20260602_172448,offline
menu_item:278374,MenuItem,Burger Tex Supreme - Cay,burger tex supreme - cay,kg_20260602_172448,offline
menu_item:6959204,MenuItem,Burger Mexicana - Cay,burger mexicana - cay,kg_20260602_172448,offline
menu_item:9798772,MenuItem,Combo Burger Tôm,combo burger tôm,kg_20260602_172448,offline
menu_item:9798773,MenuItem,Combo Burger Tex Supreme,combo burger tex supreme,kg_20260602_172448,offline
menu_item:9798774,MenuItem,Combo Burger Mexicana,combo burger mexicana,kg_20260602_172448,offline
menu_item:9798777,MenuItem,Burger Tôm - Không Cay,burger tôm - không cay,kg_20260602_172448,offline
menu_item:9798778,MenuItem,Burger Tex Supreme - Không Cay,burger tex supreme - không cay,kg_20260602_172448,offline
menu_item:9798779,MenuItem,Burger Mexicana - Không Cay,burger mexicana - không cay,kg_20260602_172448,offline
menu_item:7216750,MenuItem,Combo Mỳ Ý Gà Giòn Không Xương,combo mỳ ý gà giòn không xương,kg_20260602_172448,offline
menu_item:7216751,MenuItem,Combo Mỳ Ý Gà Rán Truyền Thống,combo mỳ ý gà rán truyền thống,kg_20260602_172448,offline
menu_item:7216752,MenuItem,Combo Cơm Gà Sốt Teriyaki,combo cơm gà sốt teriyaki,kg_20260602_172448,offline
menu_item:7216753,MenuItem,Combo Cơm Gà Sốt Chua Ngọt,combo cơm gà sốt chua ngọt,kg_20260602_172448,offline
menu_item:6960308,MenuItem,Khuỷu Cánh Gà Giòn Cay - 6 Miếng,khuỷu cánh gà giòn cay - 6 miếng,kg_20260602_172448,offline
menu_item:9796126,MenuItem,Gà Giòn Không Xương- 6 Miếng,gà giòn không xương- 6 miếng,kg_20260602_172448,offline
menu_item:9800475,MenuItem,Combo 03 Miếng Gà Giòn Không Xương,combo 03 miếng gà giòn không xương,kg_20260602_172448,offline
menu_item:9800476,MenuItem,Combo 05 Khuỷu Cánh Gà Giòn Cay,combo 05 khuỷu cánh gà giòn cay,kg_20260602_172448,offline
menu_item:6393657,MenuItem,Cơm tấm sườn cốt lết đầy đủ,cơm tấm sườn cốt lết đầy đủ,kg_20260602_172448,offline
menu_item:6393658,MenuItem,Cơm tấm má heo nướng đầy đủ,cơm tấm má heo nướng đầy đủ,kg_20260602_172448,offline
menu_item:6393659,MenuItem,Cơm tấm sườn cốt lết nướng,cơm tấm sườn cốt lết nướng,kg_20260602_172448,offline
menu_item:6393660,MenuItem,Cơm tấm má heo nướng,cơm tấm má heo nướng,kg_20260602_172448,offline
menu_item:6393661,MenuItem,Cơm tấm dẻ sườn nướng đầy đủ,cơm tấm dẻ sườn nướng đầy đủ,kg_20260602_172448,offline
menu_item:6393662,MenuItem,Cơm tấm ba rọi đầy đủ,cơm tấm ba rọi đầy đủ,kg_20260602_172448,offline
menu_item:6393663,MenuItem,Cơm tấm ba rọi nướng,cơm tấm ba rọi nướng,kg_20260602_172448,offline
menu_item:6393664,MenuItem,Cơm tấm cá quả kho tiêu,cơm tấm cá quả kho tiêu,kg_20260602_172448,offline
menu_item:6393665,MenuItem,Cơm tấm dẻ sườn nướng,cơm tấm dẻ sườn nướng,kg_20260602_172448,offline
menu_item:6393666,MenuItem,Cơm gà nướng mật ong,cơm gà nướng mật ong,kg_20260602_172448,offline
menu_item:9059946,MenuItem,Cơm thịt kho trứng,cơm thịt kho trứng,kg_20260602_172448,offline
menu_item:6055189,MenuItem,Bún chả chấm,bún chả chấm,kg_20260602_172448,offline
menu_item:6055190,MenuItem,Bún đậu,bún đậu,kg_20260602_172448,offline
menu_item:6055191,MenuItem,Bún trộn,bún trộn,kg_20260602_172448,offline
menu_item:6077837,MenuItem,Bún chả chan,bún chả chan,kg_20260602_172448,offline
menu_item:6400514,MenuItem,Bún Gà,bún gà,kg_20260602_172448,offline
menu_item:6807873,MenuItem,Bún Bò,bún bò,kg_20260602_172448,offline
menu_item:6055192,MenuItem,Cơm rang dưa bò,cơm rang dưa bò,kg_20260602_172448,offline
menu_item:6077609,MenuItem,Cơm rang thập cẩm,cơm rang thập cẩm,kg_20260602_172448,offline
menu_item:7910090,MenuItem,Cơm trộn truyền thống,cơm trộn truyền thống,kg_20260602_172448,offline
menu_item:7927137,MenuItem,Cơm trộn thịt bò,cơm trộn thịt bò,kg_20260602_172448,offline
menu_item:7936257,MenuItem,Cơm trộn gà viên,cơm trộn gà viên,kg_20260602_172448,offline
menu_item:7950623,MenuItem,Cơm rang xúc xích,cơm rang xúc xích,kg_20260602_172448,offline
menu_item:8047187,MenuItem,Cơm rang trứng,cơm rang trứng,kg_20260602_172448,offline
menu_item:8070574,MenuItem,Cơm gà viên sốt cay (ngọt),cơm gà viên sốt cay (ngọt),kg_20260602_172448,offline
menu_item:8101714,MenuItem,Cơm gà đùi sốt cay (ngọt),cơm gà đùi sốt cay (ngọt),kg_20260602_172448,offline
menu_item:9544631,MenuItem,Cơm xá xíu,cơm xá xíu,kg_20260602_172448,offline
menu_item:6055197,MenuItem,Mì gà tần,mì gà tần,kg_20260602_172448,offline
menu_item:6055198,MenuItem,Mì trộn indomie,mì trộn indomie,kg_20260602_172448,offline
menu_item:6055194,MenuItem,Mì cay bò,mì cay bò,kg_20260602_172448,offline
menu_item:6055195,MenuItem,Mì cay cá viên,mì cay cá viên,kg_20260602_172448,offline
menu_item:6055196,MenuItem,Mì cay xúc xích,mì cay xúc xích,kg_20260602_172448,offline
menu_item:6077834,MenuItem,Mì cay sụn,mì cay sụn,kg_20260602_172448,offline
menu_item:6077835,MenuItem,Mì cay hải sản,mì cay hải sản,kg_20260602_172448,offline
menu_item:6077836,MenuItem,Mì cay thập cẩm,mì cay thập cẩm,kg_20260602_172448,offline
menu_item:9489165,MenuItem,Tokbokki lắc phô mai,tokbokki lắc phô mai,kg_20260602_172448,offline
menu_item:9501149,MenuItem,Khoai tây chiên lắc phô mai,khoai tây chiên lắc phô mai,kg_20260602_172448,offline
menu_item:9501152,MenuItem,Gà viên trộn Tok sốt cay (ngọt),gà viên trộn tok sốt cay (ngọt),kg_20260602_172448,offline
menu_item:9502122,MenuItem,Kimbap truyền thống,kimbap truyền thống,kg_20260602_172448,offline
menu_item:9544664,MenuItem,Tokbokki truyền thống,tokbokki truyền thống,kg_20260602_172448,offline
menu_item:9635140,MenuItem,Tokbokki sốt Rose,tokbokki sốt rose,kg_20260602_172448,offline
menu_item:9643095,MenuItem,Kimbap bò,kimbap bò,kg_20260602_172448,offline
menu_item:2181653,MenuItem,Phở Trộn Gà Lườn,phở trộn gà lườn,kg_20260602_172448,offline
menu_item:2181649,MenuItem,Phở Trộn Gà Lẫn,phở trộn gà lẫn,kg_20260602_172448,offline
menu_item:9372458,MenuItem,Phở Trộn Gà Đùi,phở trộn gà đùi,kg_20260602_172448,offline
menu_item:2181651,MenuItem,Miến Trộn Gà Lườn,miến trộn gà lườn,kg_20260602_172448,offline
menu_item:2181650,MenuItem,Miến Trộn Gà Lẫn,miến trộn gà lẫn,kg_20260602_172448,offline
menu_item:2181655,MenuItem,Mì Trộn Gà Lườn,mì trộn gà lườn,kg_20260602_172448,offline
menu_item:2181654,MenuItem,Mì Trộn Gà Lẫn,mì trộn gà lẫn,kg_20260602_172448,offline
menu_item:11082795,MenuItem,Miến Trộn Gà Đùi,miến trộn gà đùi,kg_20260602_172448,offline
menu_item:11082798,MenuItem,Mì Trộn Gà Đùi,mì trộn gà đùi,kg_20260602_172448,offline
menu_item:2181664,MenuItem,Xôi Gà Lườn,xôi gà lườn,kg_20260602_172448,offline
menu_item:9793575,MenuItem,Xôi Gà Lẫn,xôi gà lẫn,kg_20260602_172448,offline
menu_item:9793578,MenuItem,Xôi Gà Đùi,xôi gà đùi,kg_20260602_172448,offline
menu_item:11640307,MenuItem,Gà rán giòn truyền thống,gà rán giòn truyền thống,kg_20260602_172448,offline
menu_item:11640308,MenuItem,Đùi gà rán truyền thống,đùi gà rán truyền thống,kg_20260602_172448,offline
menu_item:11640309,MenuItem,Lườn gà truyền thống,lườn gà truyền thống,kg_20260602_172448,offline
menu_item:11640310,MenuItem,Cánh gà rán truyền thống,cánh gà rán truyền thống,kg_20260602_172448,offline
menu_item:11640311,MenuItem,Cánh gà rắc rắc tê cay,cánh gà rắc rắc tê cay,kg_20260602_172448,offline
menu_item:11640312,MenuItem,Gà rán giòn rút xương,gà rán giòn rút xương,kg_20260602_172448,offline
menu_item:11640313,MenuItem,Gà rán giòn xốt mật ong tỏi,gà rán giòn xốt mật ong tỏi,kg_20260602_172448,offline
menu_item:11640314,MenuItem,Cánh gà rán giòn xốt mật ong tỏi,cánh gà rán giòn xốt mật ong tỏi,kg_20260602_172448,offline
menu_item:11640315,MenuItem,Gà rán giòn rắc phô mai,gà rán giòn rắc phô mai,kg_20260602_172448,offline
menu_item:11640316,MenuItem,Gà rán giòn tỏi xốt mặn ngọt,gà rán giòn tỏi xốt mặn ngọt,kg_20260602_172448,offline
menu_item:11640317,MenuItem,Gà rán giòn dừa xốt tỏi mặn ngọt,gà rán giòn dừa xốt tỏi mặn ngọt,kg_20260602_172448,offline
menu_item:11640318,MenuItem,Gà rán giòn xốt Jachiso,gà rán giòn xốt jachiso,kg_20260602_172448,offline
menu_item:11640319,MenuItem,Gà rán giòn xốt cay nồng,gà rán giòn xốt cay nồng,kg_20260602_172448,offline
menu_item:11640320,MenuItem,Gà rán giòn xốt cay ngọt,gà rán giòn xốt cay ngọt,kg_20260602_172448,offline
menu_item:11640321,MenuItem,Gà rán giòn xốt cà tím Mapsody,gà rán giòn xốt cà tím mapsody,kg_20260602_172448,offline
menu_item:11640322,MenuItem,Gà rán giòn xốt sườn,gà rán giòn xốt sườn,kg_20260602_172448,offline
menu_item:11640323,MenuItem,Cánh gà giòn xốt Paris,cánh gà giòn xốt paris,kg_20260602_172448,offline
menu_item:11640328,MenuItem,Gà rán giòn xốt mật ong tỏi rút xương,gà rán giòn xốt mật ong tỏi rút xương,kg_20260602_172448,offline
menu_item:11640329,MenuItem,Gà rán giòn rắc phô mai rút xương,gà rán giòn rắc phô mai rút xương,kg_20260602_172448,offline
menu_item:11640330,MenuItem,Gà rán giòn xốt Paris rút xương,gà rán giòn xốt paris rút xương,kg_20260602_172448,offline
menu_item:11640331,MenuItem,Gà rán giòn xốt cay nóng rút xương,gà rán giòn xốt cay nóng rút xương,kg_20260602_172448,offline
menu_item:11640332,MenuItem,Gà rán giòn xốt kem tuyết Himalaya,gà rán giòn xốt kem tuyết himalaya,kg_20260602_172448,offline
menu_item:11640333,MenuItem,Gà rán giòn xốt cay ngọt rút xương,gà rán giòn xốt cay ngọt rút xương,kg_20260602_172448,offline
menu_item:11640334,MenuItem,Gà rán giòn xốt sườn rút xương,gà rán giòn xốt sườn rút xương,kg_20260602_172448,offline
menu_item:11640335,MenuItem,Gà rán giòn xốt Jachiso rút xương,gà rán giòn xốt jachiso rút xương,kg_20260602_172448,offline
menu_item:11640336,MenuItem,Gà rán giòn xốt tỏi mặn ngọt rút xương,gà rán giòn xốt tỏi mặn ngọt rút xương,kg_20260602_172448,offline
menu_item:11640337,MenuItem,Gà giòn dừa sốt tỏi mặn ngọt rút xương,gà giòn dừa sốt tỏi mặn ngọt rút xương,kg_20260602_172448,offline
menu_item:11640338,MenuItem,Gà rán giòn xốt cà tím Mapsody rút xương,gà rán giòn xốt cà tím mapsody rút xương,kg_20260602_172448,offline
menu_item:11640339,MenuItem,Đùi gà nướng Barbecued,đùi gà nướng barbecued,kg_20260602_172448,offline
menu_item:11640340,MenuItem,Cánh gà nướng Barbecued,cánh gà nướng barbecued,kg_20260602_172448,offline
menu_item:11640341,MenuItem,Gà hun khói,gà hun khói,kg_20260602_172448,offline
menu_item:11640342,MenuItem,Gà nướng tẩm gia vị,gà nướng tẩm gia vị,kg_20260602_172448,offline
menu_item:11640343,MenuItem,Đùi barbecued ngô phô mai,đùi barbecued ngô phô mai,kg_20260602_172448,offline
menu_item:11640344,MenuItem,Cơm đùi gà nướng Barbecued,cơm đùi gà nướng barbecued,kg_20260602_172448,offline
menu_item:11640345,MenuItem,Cơm gà nướng tẩm gia vị,cơm gà nướng tẩm gia vị,kg_20260602_172448,offline
menu_item:11640346,MenuItem,Cơm gà hun khói,cơm gà hun khói,kg_20260602_172448,offline
menu_item:11640347,MenuItem,Cơm gà BB set 1,cơm gà bb set 1,kg_20260602_172448,offline
menu_item:11640348,MenuItem,Cơm gà BB set 2,cơm gà bb set 2,kg_20260602_172448,offline
menu_item:11640349,MenuItem,Cơm gà BB set 3,cơm gà bb set 3,kg_20260602_172448,offline
menu_item:11640350,MenuItem,Canh Kim Chi - Kimchi Soup,canh kim chi - kimchi soup,kg_20260602_172448,offline
menu_item:11640351,MenuItem,Canh Chả cá - Fish Cake Soup,canh chả cá - fish cake soup,kg_20260602_172448,offline
menu_item:11640352,MenuItem,Miến trộn - BB Japchae,miến trộn - bb japchae,kg_20260602_172448,offline
menu_item:11640353,MenuItem,Cơm rang kim chi cá ngừ,cơm rang kim chi cá ngừ,kg_20260602_172448,offline
menu_item:11640354,MenuItem,Cơm niêu đá trộn rau truyền thống,cơm niêu đá trộn rau truyền thống,kg_20260602_172448,offline
menu_item:11640355,MenuItem,Cơm niêu đá trộn thịt bò,cơm niêu đá trộn thịt bò,kg_20260602_172448,offline
menu_item:11640356,MenuItem,Cơm niêu gà sốt mayonnaise,cơm niêu gà sốt mayonnaise,kg_20260602_172448,offline
menu_item:11640357,MenuItem,Mỳ tương đen,mỳ tương đen,kg_20260602_172448,offline
menu_item:11640358,MenuItem,Bánh gạo BB,bánh gạo bb,kg_20260602_172448,offline
menu_item:11640359,MenuItem,Bánh gạo BB phô mai,bánh gạo bb phô mai,kg_20260602_172448,offline
menu_item:11640360,MenuItem,Bánh gạo sốt Rose,bánh gạo sốt rose,kg_20260602_172448,offline
menu_item:11640378,MenuItem,Phô mai viên Hoàng kim (3 viên),phô mai viên hoàng kim (3 viên),kg_20260602_172448,offline
menu_item:11640362,MenuItem,Salad gà hun khói,salad gà hun khói,kg_20260602_172448,offline
menu_item:11640363,MenuItem,Salad gà sốt cajun,salad gà sốt cajun,kg_20260602_172448,offline
menu_item:11640364,MenuItem,Set burger gà giòn truyền thống,set burger gà giòn truyền thống,kg_20260602_172448,offline
menu_item:11640365,MenuItem,Set burger tôm,set burger tôm,kg_20260602_172448,offline
menu_item:11640366,MenuItem,Set burger gà nướng,set burger gà nướng,kg_20260602_172448,offline
menu_item:11640367,MenuItem,Pizza Salad gà sốt Cajun,pizza salad gà sốt cajun,kg_20260602_172448,offline
menu_item:11640368,MenuItem,Pizza hải sản,pizza hải sản,kg_20260602_172448,offline
menu_item:11640381,MenuItem,Cơm cốc gà sốt sườn,cơm cốc gà sốt sườn,kg_20260602_172448,offline
menu_item:11640382,MenuItem,Cơm cốc gà sốt mayonnaise,cơm cốc gà sốt mayonnaise,kg_20260602_172448,offline
menu_item:11640383,MenuItem,Cơm cốc gà sốt cay ngọt,cơm cốc gà sốt cay ngọt,kg_20260602_172448,offline
menu_item:11640384,MenuItem,Cơm cốc cơm rang kim chi cá ngừ,cơm cốc cơm rang kim chi cá ngừ,kg_20260602_172448,offline
menu_item:11640385,MenuItem,Cơm cốc trộn thịt bò Bulgogi,cơm cốc trộn thịt bò bulgogi,kg_20260602_172448,offline
menu_item:11726843,MenuItem,Gà giòn tứ vị phô mai - Bboom Cheese,gà giòn tứ vị phô mai - bboom cheese,kg_20260602_172448,offline
menu_item:11726844,MenuItem,Gà giòn tứ vị phô mai rút xương - Bboom Cheese Boneless,gà giòn tứ vị phô mai rút xương - bboom cheese boneless,kg_20260602_172448,offline
menu_item:6643129,MenuItem,Cơm rang dưa bò,cơm rang dưa bò,kg_20260602_172448,offline
menu_item:6643130,MenuItem,Mì xào cải bò,mì xào cải bò,kg_20260602_172448,offline
menu_item:6643131,MenuItem,Mì xào tim cật,mì xào tim cật,kg_20260602_172448,offline
menu_item:6643132,MenuItem,Cơm rang lẫn bò tim,cơm rang lẫn bò tim,kg_20260602_172448,offline
menu_item:6643133,MenuItem,Cơm rang cải bò,cơm rang cải bò,kg_20260602_172448,offline
menu_item:6643134,MenuItem,Cơm rang tim cật,cơm rang tim cật,kg_20260602_172448,offline
menu_item:6643135,MenuItem,Xào tim cật,xào tim cật,kg_20260602_172448,offline
menu_item:6643136,MenuItem,Phở tái chín,phở tái chín,kg_20260602_172448,offline
menu_item:6643137,MenuItem,Phở nạm gầu,phở nạm gầu,kg_20260602_172448,offline
menu_item:6643138,MenuItem,Phở xào,phở xào,kg_20260602_172448,offline
menu_item:6643139,MenuItem,Phở tái nạm,phở tái nạm,kg_20260602_172448,offline
menu_item:6643141,MenuItem,Phở tái lăn,phở tái lăn,kg_20260602_172448,offline
menu_item:6643142,MenuItem,Phở bắp gầu,phở bắp gầu,kg_20260602_172448,offline
menu_item:6643144,MenuItem,Phở chín,phở chín,kg_20260602_172448,offline
menu_item:6643145,MenuItem,Phở sốt vang,phở sốt vang,kg_20260602_172448,offline
menu_item:6643146,MenuItem,Phở bắp tái,phở bắp tái,kg_20260602_172448,offline
menu_item:6643147,MenuItem,Phở tái gầu,phở tái gầu,kg_20260602_172448,offline
menu_item:6643148,MenuItem,Phở tái,phở tái,kg_20260602_172448,offline
menu_item:6643149,MenuItem,Phở bắp nạm,phở bắp nạm,kg_20260602_172448,offline
